person_id,start,end,party,party_id,swerik_party_id
i-59GzwSB23e1tdcfxS3Mstm,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-5ADnTy4U6jT3a56U74ZwYA,,,Folkpartiet,Q53764745,
i-5AUW2hxWEk6yR2aX7fibZx,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-5BA98ZchZEfNAH2JER4cKK,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5BAuoreWuHEDmfStAQQoco,,,Liberalerna,Q110857,
i-5BbxJkrGwenZDLQxCPCnLV,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-5BpKZwq8Nrrge7Ep1aDZB9,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5CGPntyQKYyZVCsCYHPNrm,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5CH7vHLGXLfDB5Tn7xx95V,,,Vänsterpartiet,Q110837,
i-5D4sTKSYgW6eXVv6xbEvzg,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-5E5HKiQzmNtqPqERUFA3xR,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5EdJCmuTNZWXW2ejgrVXUt,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5EmUu19fYZ8QDe947bM8FX,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5Eq8EMsaTFyzYQzP7AM1mR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5FDr3VD3L1xJP89PkoLR58,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-5FLxNWhtPm9nrMhcBeFsUk,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-5FqmRutDccwbM6viizhECC,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5FsdBgp7zC1W8jXSUkwwDq,,,Liberalerna,Q110857,
i-5GBpikgHseAFCBYA27xBoV,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-5GK4H1j9rrxtR4J8CTxEKx,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-5HCAbGPWTFH5TGd6WysmUs,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5HohE4fjz8QUm5AhfAoLLH,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5JKbBodBpCZ1A4ajEWCxPv,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5JKt3JHcrr8pme3Wk6qvJA,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5KLtedUJBbVCX1RZM32Fhq,,,Folkpartiet,Q53764745,
i-5KMyLRkLkB8aJEWrPNdHMU,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-5KU1YWjCS7iAhCxYP8wCR7,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-5LpuiRnqbw3VE57wmf8VJc,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5NG8haprnyzzwKpK9HjwGZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5NNnxLi1LYz6JMeJfggjhM,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5NeE86CvreJgXbYET9HNSD,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5P9bYmBiudN4V5HJc3cCdi,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-5PAZtN3SSrE1phREhw2Nzs,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5QFeAaRmc6ukdvQHEHjTF4,,,Första kammarens moderata parti,Q10501501,i-9gKkoAVdC2bU1LFrXNHCxd
i-5QNmudGpnjjRJCTYzakn9H,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5QR97dxZEbiqFkyuKd7jsL,,,Nya lantmannapartiet,Q10604308,i-SGnPE3o9jEHg9veQxp4jCS
i-5QUSwQFaazTZF6GHyxaAkw,,,Kristdemokraterna,Q213654,
i-5QsM75VvzYYRCpVjV6ax78,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5QzcxG1Z49aLmvTpcUfEVZ,,,Ny demokrati,Q967278,i-YYGgpk3VEG9XW1wZTzUShT
i-5RXF8FM8dgyoYaYsU1SfyY,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5S9aEMSy1odB1DTPV9LdqP,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5TJn89iuS5tsvHYmTBPUAy,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-5TK4DT3e7n5uB9YY2uLM9A,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5TNZqxPati7tPfuQnechMe,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-5UouTXxUjtmBcxh1ihyyvK,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5VBLJhr8RFi23oeNx4iKcJ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5VLeRuY2ZxCANAfXVjtfFZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5VqCX9EE3MEGSJKivnxPF1,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5VucL1TjrAWieXV17zXaW8,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5Vy3ntssPxeEJSQighaEWM,,,Gamla lantmannapartiet,Q10502466,i-U7KB9Qos7yhdHuWxPyJes6
i-5WchbRYCVdXodSthFK381D,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5XBntZ95gkE2bXXTCkHGdu,,,Folkpartiet,Q53764745,
i-5XethkkAh3mA2LfNuZ2YBW,,,Liberalerna,Q110857,
i-5XfRsyaqsbNGGG3spKFVTH,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5YDc9g1Q925x6pk2h8RAMq,,,Folkpartiet,Q53764745,
i-5YF6bp4J6HT8JFDNTCg8JL,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5YjySGNGBDgJddfFWCCv5Z,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-5YySnUaCpS54wJxVp1X9Q4,,,Liberalerna,Q110857,
i-5Z3TuUuHAgkVo6AzrfMCDP,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-5ZFvYGqAt58ARxiYtJEYLV,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5aLm2cJRWeExysRXuewS8Y,,,Liberalerna,Q110857,
i-5bFHe8nawwMWSiBo36Seh4,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5cQcZgMfPXLpKbuzTtzgn6,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5cTooqVrJJpd4hUqqHPhUf,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5cWYvAouPtmkN7Zunuj7J1,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5ciRgKcV8Sv7NkecP1X9HW,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5duDRXLnwY3ksFCLttSvR5,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-5ehuugj1W28VKrpCt5Wtye,,,Vänsterpartiet,Q110837,
i-5evFXvCqpMETvCKmicrweu,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-5ewETNKRwNG8CuihDDLT3R,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-5exha789r7Z8wiCScHsi3c,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5g62hwzYyZ7DRApMnNq6wW,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5gDciWNY8uS6ZCgJjocSUN,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5gF1U3J7PuHQuysnqKyjBZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5gFxxU1pzf9wxfbqY5n4JU,,,Första kammarens konservativa grupp,Q10501498,i-PqJveXCLAJPAGXQVraHAou
i-5gSCoqgN8cUnJLfPPLD7nv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5gsXGTVMb4F5UcCNCBa8eN,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5hHoKgY9U8EHo4DUzCAUEj,,,Liberalerna,Q110857,
i-5hUrp5rKGhu7MDgz61QjaQ,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-5hWJKAnAs7X9iuugADpXr7,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5iDHhEyrDtZjVWxHXocqWy,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5iLkMds96DbsdoQ1H5obCT,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5ioLipaPgHe4qvcEoauwHT,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5iuSCbAspakd6XhUXCtA5E,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5j5P5qVfgLM7nuLPKKTwTE,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-5jLvgtZLz4tn3NhaKToY29,,,Kristdemokraterna,Q213654,
i-5jrk8rbBrvMVJRgQBQ5joP,,,Folkpartiet,Q53764745,
i-5jvc79PehcxtyUuivZivQ5,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-5kCq5AaWoBgtDWjyW8fFRC,,,Ny demokrati,Q967278,i-YYGgpk3VEG9XW1wZTzUShT
i-5kLPqJYKuXdEi7mU2QqyGZ,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5kU1NDcAEm4A68amDSrbNF,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-5kbYDATVZmFtpQgkvh7TQt,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5m7eXbqSoKZzWQ41W9boXX,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-5mdNsjt4pWtuLhJLzqVSPP,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-5mkPHaPWcEWfeCay8dRjnV,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-5oQ4xWUi5Nh3NjqrvZeiNp,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5ocMrCNXM69xuk4ciQWBnF,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5orH1EJN5hP5LGxnLXboj2,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-5osNtGH86UU6wEyus1VLp2,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5oxq9QfXuQEKCyB87SfvtP,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5pddtLwy622h33X3RtqGeL,,,Vänsterpartiet,Q110837,
i-5pphHpHR6dLsyzeqLZn2EG,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-5pr5VQuvrGzM73C1j5AbEk,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-5pt7V9L88gFuC3UA5MjoNb,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5q7m7rZyufN9RHaGjB6GHh,,,Vänsterpartiet,Q110837,
i-5qJUpGuJqeTrWaukfnc12x,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5qXYUeKZZW4ms54drBexu6,,,partilös,Q327591,
i-5qayb573WK7KfrjRv8DR5g,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5r72Vo5aBZ5juiNsmkDcKY,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5rDWSiUBTXy1skSJScN6u3,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5s7YXBTShAS1URa4H7hvPB,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5s7cCGjXgm92EQhqZ9CSQg,,,Kristdemokraterna,Q213654,
i-5s7twHXCSDkwF3CSRRwpBZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5sQf8wA27pVo43qpEZ2jUa,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5sxzSZSUx9KLqvREcwz58f,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5tbgYo4dBB9rh3uBeCweBm,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5uWTLnwo7wZTNEAmx18iy1,,,Högerpartiet,Q111033682,i-3A4u29WVtvfu8i1KwuPEeE
i-5uirrc58gzjettyzn1DPCx,,,Första kammarens protektionistiska parti,Q7251368,i-JsGzmeZj512cSTetKpxYQF
i-5vT5E79dchgWLfSPT2RYSZ,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5wD8EdZ4sLvqB5vyke4mP6,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-5wPAQ1MDLRTsW1XngYcD46,,,Vänsterpartiet,Q110837,
i-5wVnuGs5cNm9JWZrGWeZfP,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-5wjo1ueHReDkDwSPYFudcd,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-5xbpwZHjLMEGP3pEF37iPy,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-5xq5y8yJUv1khDbYCaXJ7X,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-5yQGUG9KVaAkkWFvYxB7V3,,,Liberalerna,Q110857,
i-5yZRGSvkewSxoyuozrXjXx,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-5zZmScML2Rj5tCWwFkarcD,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-615NyDFJrEYmJSJbPjoatn,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-61t5459oBQKmkiUuzuTqpw,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-62beZab5asYtPmcYVDdXC5,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-62dMvJyvF5SY1VwxM1mokE,,,Gamla lantmannapartiet,Q10502466,i-U7KB9Qos7yhdHuWxPyJes6
i-632hpVaqNZSGi9nro8EMpn,,,Vänsterpartiet,Q110837,
i-63KvGGMcxER1kGiWiSrTfd,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-63YisRvQLe9EokAsFsa8Zt,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-63whZFxsr3MAneyb8u5Db3,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-64MNGKAWXYfqCLLUzjCt6U,,,Liberalerna,Q110857,
i-655Uw3q6yNE6R2nN2pDvUg,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-66Wwkq4xTvkrUHpAcMgS5k,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-67S868C1caDbooqA4G2ovu,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-67kiTFbXU3qDiVNVin2wTU,,,Liberalerna,Q110857,
i-67sJzJFZCQBoYeZPc4AYiP,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-67wRp4zduspVaKE8AzS9qR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-689RyDpacera8C7DGrrLXo,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-68jMa5pY6MfnhKzmEFaxtd,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-68wSruW5yevgrvdRsBUbeH,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-69krszq2cH8fMYHE4uTdzz,,,Liberalerna,Q110857,
i-69mwhd5mHwANDzJTPX7jwr,,,Vänsterpartiet,Q110837,
i-6BFHCKpToT1HyfCWc2x2oN,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6BUB98yo7AWa3ytqrLBv21,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6BUT7qfDzNjtQ6zrctx2rm,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-6BjZdfVLJPnGuDBNJs2Voo,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-6CAgZyR6FvVqYZHQfCw5HJ,,,Vänsterpartiet,Q110837,
i-6CDBu9cGS7gf8ZVfBc8qEk,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-6CDDWnMHUwAHDBJtsKL8h8,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-6CJm1byrtpLgorUnzjDtVW,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125,i-NhgK2ujGF5t35o2VjT8Q5U
i-6CTWhgri3k7uHH9N7s1Gdn,,,Folkpartiet,Q53764745,
i-6DUjgAy3EMiPSCDgTnkpXL,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6EELQ8G6wLhYTcTKBKGQdF,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-6FbvPMYrB8iFKaTH49pTDw,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6FjPv9vurt2DZEyxtaD4k8,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-6FjnsQPceYq6Zp8NqA3t6r,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6FrdvvZyK8ZA14RbLEpPvF,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6GYXkbfSoUeH3CekfDuKLA,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6GaeVWoxaczfjvsfwR3ztx,,,Första kammarens moderata parti,Q10501501,i-9gKkoAVdC2bU1LFrXNHCxd
i-6Gj8XRaEQFS7ovJnQb4Yb7,,,Vänsterpartiet,Q110837,
i-6GsafLogg26vz1fwk1RD5X,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-6HVmZpF6CAUVuorYgJb32Y,,,Vänsterpartiet,Q110837,
i-6HcN2Xpkh4VyUKdNEBeDYf,,,Nationella framstegspartiet,Q10594830,i-6DouUrv3WUqNo3ZV44MQo2
i-6J1joFvFHPkqoFzNFfxEV4,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-6KBNU3ydsmAUThaDn8NUTw,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-6KeJWBUVQUNc3UKQ3cZ5zo,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6KsUHcKGNS2X4Wcow8oHdR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6KvxK6SncpZo1RKRgaD1yQ,,,Folkpartiet,Q53764745,
i-6Lf4ZWSEWXurZm4mkDAE7B,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6MWLY5JdykMGLLUo96skfp,,,Vänsterpartiet,Q110837,
i-6Mx1pcH3ZLBeHhjXZJBHMx,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6NTN4wwYWdbe31hSoAzMRj,,,Centerpartiet,Q110832,i-UiFZiVNo3YgVfyN93Qigiv
i-6NadpGjLMukHYg3wsGefVb,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6NxcriD7b4FWfgeqTQMT49,,,Liberalerna,Q110857,
i-6NzqsXjPzSi4BTz8BKo1Rg,,,Liberalerna,Q110857,
i-6P8JJH1EpdwZhiQAWRjq7Z,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6PNMq69ixYg8GAMCPHrP4c,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-6PVw9b14nHyyamxGVvRRDJ,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6PeNM1B9NsCjyScL117vps,,,Folkpartiet,Q53764745,
i-6QRZCXV1gpE5LaD6mKZ5GR,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6QRx949PBJjaHhLd5Kfks8,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6S4YAEfWFMh8N2aGbGEoFB,,,Bondeförbundet,Q110472693,i-CNbGLyuzdkRJ2sJBBpzJit
i-6S4xm2E6pmsmaiE2BwVKUu,,,Centern (partigrupp 1873-1882),Q10444846,i-Wuf6mbSSQz6NKLotsx2aAo
i-6S6M137meG589jQk8BuG8f,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6SrQS9LLtvz2rKE7gFyJNc,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6T6ooPkmsuHqmxXqUw3Rxq,,,Första kammarens nationella parti,Q3480145,i-3kDgsboJBSv4zGqF4zfCsY
i-6TjCaZscDfHaRCMjT3p2wD,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6Tm6CkqvW55XWkdqUgBH82,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6U4LXvBKsPLVtc4sccDgbq,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6UFu18Lx32dr6xxduGNnBb,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6UNFa2V25wnCzLT178t6sh,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6UrnZSyhA8En3ghbWrejVN,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6V941ptYoLBrpqJyJPSEbT,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6WG5sy3umvRtHKftBHDXCs,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-6WNL1CNr1JpVAMEECTwVDN,,,Miljöpartiet,Q213451,i-Qha9NerKBigcjJXgoRk4Md
i-6X8Fc68oRcYCskG3k248x5,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6XKyPYJqY3yX696VFDad8s,,,Folkpartiet,Q53764745,
i-6Y7QyEzZ7gFrVaMjjyMzXk,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6YGrvC8QGLmG72F7pMyr76,,,Folkpartiet,Q53764745,
i-6YngyvFKtFT1AHCYYX6WG6,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6Yv6bDMEdGpsmCZBFnnZk4,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6ZF2Us4x7YRiu8c71xtsNW,,,Liberalerna,Q110857,
i-6btjpR3SPQAuEjnb3eHJem,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6ceKG6oPX1kT6SHqK6JSnq,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-6cxJS4uq1DWpkPMe1L6f36,,,Liberala samlingspartiet,Q1594086,i-JmAkiEUKt5ZBgaCKGCMNu2
i-6dH9awekLaGn5XbWvz3Rer,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6dbbwLmze8R4p7yWmcezLY,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6eosMH8o1uMi1nCPvvh1tH,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6f3Eo6CncWk3zsxXn8Fyv8,,,Kristdemokraterna,Q213654,
i-6gEtTPavyMJxxUX6JZn9LW,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6gViBip5hp5NKfe132Y5yP,,,Lantmannapartiet,Q6487621,i-PgZ4noUUgrkZvcF5NuPikj
i-6gXUN8d3NLSVcPN88H9cvf,,,Nya lantmannapartiet,Q10604308,i-SGnPE3o9jEHg9veQxp4jCS
i-6i387mH6JJaFpEkVcQ6eNv,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6jHY7AkggFseY8T6gjqU21,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6kLJbGLpwB9hYxDrVrkcqF,,,Liberalerna,Q110857,
i-6kM68wZxXHDg8bWsDW7eih,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6kUUa46exahjtEtVcbrJBo,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6myj2rXfPwMZ8uDMgPZKKD,,,Socialdemokraterna,Q105112,i-VS8ddgxigwL5TceKtXGApS
i-6n4UMJ5Jq36EmnjPSSJDxB,,,Liberalerna,Q110857,
i-6n4UMJ5Jq36EmnjPSSJDxB,,,Moderata samlingspartiet,Q110843,i-F6Stwe8wVnSPa3BbgusszQ
i-6n4UMJ5Jq36EmnjPSSJDxB,,,Sverigedemokraterna,Q504069,i-Cb6hYmJf4EDxesFRgErquJ
i-6nbWfYQYwqJtM2XLoDTFkR,,,Vänsterpartiet,Q110837,
i-6o6vPVDdPvfqdc2JEEDtpx,,,Nya lantmannapartiet,Q10604308,i-SGnPE3o9jEHg9veQxp4jCS
