parliament_year,chamber,swerik_party_id,calendar_year,nr_seats_snapshot,nr_seats_gold,party,inception,dissolution,missing_party_mapping,diff,abs_diff
200001,ek,i-F6Stwe8wVnSPa3BbgusszQ,2001,82,82,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
200001,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2001,18,17,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,1,1
200001,ek,i-Qha9NerKBigcjJXgoRk4Md,2001,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200001,ek,i-UiFZiVNo3YgVfyN93Qigiv,2001,22,18,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200001,ek,i-VS8ddgxigwL5TceKtXGApS,2001,132,131,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
200102,ek,i-B79rKJX4ZV61ozevGt8JLL,2002,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200102,ek,i-BRRSButj7zSqB1u7zD6hod,2002,42,42,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200102,ek,i-CJb7bcc1eZcehvGarg8GpB,2002,43,43,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200102,ek,i-Cb6hYmJf4EDxesFRgErquJ,2002,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200102,ek,i-F6Stwe8wVnSPa3BbgusszQ,2002,82,82,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
200102,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2002,18,17,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,1,1
200102,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2002,1,0,Liberalerna,2015-11-25,9999-12-31,false,1,1
200102,ek,i-Qha9NerKBigcjJXgoRk4Md,2002,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200102,ek,i-UiFZiVNo3YgVfyN93Qigiv,2002,22,18,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200102,ek,i-VS8ddgxigwL5TceKtXGApS,2002,132,131,Socialdemokraterna,1889-01-01,9999-12-31,false,1,1
200203,ek,i-B79rKJX4ZV61ozevGt8JLL,2003,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200203,ek,i-BRRSButj7zSqB1u7zD6hod,2003,33,33,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200203,ek,i-CJb7bcc1eZcehvGarg8GpB,2003,30,30,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200203,ek,i-F6Stwe8wVnSPa3BbgusszQ,2003,56,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200203,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2003,48,48,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200203,ek,i-Qha9NerKBigcjJXgoRk4Md,2003,17,17,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200203,ek,i-UiFZiVNo3YgVfyN93Qigiv,2003,26,22,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200203,ek,i-VS8ddgxigwL5TceKtXGApS,2003,146,144,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200304,ek,i-B79rKJX4ZV61ozevGt8JLL,2004,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200304,ek,i-BRRSButj7zSqB1u7zD6hod,2004,33,33,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200304,ek,i-CJb7bcc1eZcehvGarg8GpB,2004,30,30,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200304,ek,i-Cb6hYmJf4EDxesFRgErquJ,2004,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200304,ek,i-F6Stwe8wVnSPa3BbgusszQ,2004,56,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200304,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2004,48,48,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200304,ek,i-Qha9NerKBigcjJXgoRk4Md,2004,17,17,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200304,ek,i-UiFZiVNo3YgVfyN93Qigiv,2004,26,22,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200304,ek,i-VS8ddgxigwL5TceKtXGApS,2004,146,144,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200405,ek,No SWERIK-id found,2005,1,0,No SWERIK-id found,,,true,1,1
200405,ek,i-B79rKJX4ZV61ozevGt8JLL,2005,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200405,ek,i-BRRSButj7zSqB1u7zD6hod,2005,33,33,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200405,ek,i-CJb7bcc1eZcehvGarg8GpB,2005,29,30,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
200405,ek,i-Cb6hYmJf4EDxesFRgErquJ,2005,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200405,ek,i-F6Stwe8wVnSPa3BbgusszQ,2005,56,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200405,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2005,48,48,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200405,ek,i-Qha9NerKBigcjJXgoRk4Md,2005,17,17,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200405,ek,i-UiFZiVNo3YgVfyN93Qigiv,2005,26,22,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200405,ek,i-VS8ddgxigwL5TceKtXGApS,2005,146,144,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200506,ek,No SWERIK-id found,2006,1,0,No SWERIK-id found,,,true,1,1
200506,ek,i-B79rKJX4ZV61ozevGt8JLL,2006,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200506,ek,i-BRRSButj7zSqB1u7zD6hod,2006,33,33,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200506,ek,i-CJb7bcc1eZcehvGarg8GpB,2006,28,30,Vänsterpartiet,1990-01-01,9999-12-31,false,-2,2
200506,ek,i-Cb6hYmJf4EDxesFRgErquJ,2006,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200506,ek,i-F6Stwe8wVnSPa3BbgusszQ,2006,56,55,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200506,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2006,48,48,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200506,ek,i-Qha9NerKBigcjJXgoRk4Md,2006,18,17,Miljöpartiet,1981-09-20,9999-12-31,false,1,1
200506,ek,i-UiFZiVNo3YgVfyN93Qigiv,2006,26,22,Centerpartiet,1957-01-01,9999-12-31,false,4,4
200506,ek,i-VS8ddgxigwL5TceKtXGApS,2006,146,144,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200607,ek,i-B79rKJX4ZV61ozevGt8JLL,2007,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200607,ek,i-BRRSButj7zSqB1u7zD6hod,2007,24,24,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200607,ek,i-CJb7bcc1eZcehvGarg8GpB,2007,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200607,ek,i-Cb6hYmJf4EDxesFRgErquJ,2007,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200607,ek,i-F6Stwe8wVnSPa3BbgusszQ,2007,98,97,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200607,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2007,28,28,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200607,ek,i-Qha9NerKBigcjJXgoRk4Md,2007,19,19,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200607,ek,i-UiFZiVNo3YgVfyN93Qigiv,2007,32,29,Centerpartiet,1957-01-01,9999-12-31,false,3,3
200607,ek,i-VS8ddgxigwL5TceKtXGApS,2007,132,130,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200708,ek,i-B79rKJX4ZV61ozevGt8JLL,2008,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200708,ek,i-BRRSButj7zSqB1u7zD6hod,2008,24,24,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200708,ek,i-CJb7bcc1eZcehvGarg8GpB,2008,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200708,ek,i-Cb6hYmJf4EDxesFRgErquJ,2008,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200708,ek,i-F6Stwe8wVnSPa3BbgusszQ,2008,98,97,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200708,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2008,28,28,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200708,ek,i-Qha9NerKBigcjJXgoRk4Md,2008,19,19,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200708,ek,i-UiFZiVNo3YgVfyN93Qigiv,2008,32,29,Centerpartiet,1957-01-01,9999-12-31,false,3,3
200708,ek,i-VS8ddgxigwL5TceKtXGApS,2008,132,130,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200809,ek,i-B79rKJX4ZV61ozevGt8JLL,2009,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200809,ek,i-BRRSButj7zSqB1u7zD6hod,2009,24,24,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200809,ek,i-CJb7bcc1eZcehvGarg8GpB,2009,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200809,ek,i-Cb6hYmJf4EDxesFRgErquJ,2009,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200809,ek,i-F6Stwe8wVnSPa3BbgusszQ,2009,98,97,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200809,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2009,28,28,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200809,ek,i-Qha9NerKBigcjJXgoRk4Md,2009,19,19,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200809,ek,i-UiFZiVNo3YgVfyN93Qigiv,2009,32,29,Centerpartiet,1957-01-01,9999-12-31,false,3,3
200809,ek,i-VS8ddgxigwL5TceKtXGApS,2009,132,130,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
200910,ek,i-B79rKJX4ZV61ozevGt8JLL,2010,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
200910,ek,i-BRRSButj7zSqB1u7zD6hod,2010,24,24,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
200910,ek,i-CJb7bcc1eZcehvGarg8GpB,2010,22,22,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
200910,ek,i-Cb6hYmJf4EDxesFRgErquJ,2010,1,0,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
200910,ek,i-F6Stwe8wVnSPa3BbgusszQ,2010,98,97,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
200910,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2010,28,28,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
200910,ek,i-Qha9NerKBigcjJXgoRk4Md,2010,19,19,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
200910,ek,i-UiFZiVNo3YgVfyN93Qigiv,2010,32,29,Centerpartiet,1957-01-01,9999-12-31,false,3,3
200910,ek,i-VS8ddgxigwL5TceKtXGApS,2010,132,130,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201011,ek,i-B79rKJX4ZV61ozevGt8JLL,2011,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201011,ek,i-BRRSButj7zSqB1u7zD6hod,2011,19,19,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201011,ek,i-CJb7bcc1eZcehvGarg8GpB,2011,19,19,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201011,ek,i-Cb6hYmJf4EDxesFRgErquJ,2011,21,20,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201011,ek,i-F6Stwe8wVnSPa3BbgusszQ,2011,108,107,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201011,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2011,24,24,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
201011,ek,i-Qha9NerKBigcjJXgoRk4Md,2011,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201011,ek,i-UiFZiVNo3YgVfyN93Qigiv,2011,26,23,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201011,ek,i-VS8ddgxigwL5TceKtXGApS,2011,114,112,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201112,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,2012,1,0,Utan partibeteckning,1000-01-01,9999-12-31,false,1,1
201112,ek,i-B79rKJX4ZV61ozevGt8JLL,2012,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201112,ek,i-BRRSButj7zSqB1u7zD6hod,2012,19,19,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201112,ek,i-CJb7bcc1eZcehvGarg8GpB,2012,19,19,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201112,ek,i-Cb6hYmJf4EDxesFRgErquJ,2012,20,20,Sverigedemokraterna,1988-02-06,9999-12-31,false,0,0
201112,ek,i-F6Stwe8wVnSPa3BbgusszQ,2012,108,107,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201112,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2012,24,24,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
201112,ek,i-Qha9NerKBigcjJXgoRk4Md,2012,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201112,ek,i-UiFZiVNo3YgVfyN93Qigiv,2012,26,23,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201112,ek,i-VS8ddgxigwL5TceKtXGApS,2012,114,112,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201213,ek,i-B79rKJX4ZV61ozevGt8JLL,2013,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201213,ek,i-BRRSButj7zSqB1u7zD6hod,2013,19,19,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201213,ek,i-CJb7bcc1eZcehvGarg8GpB,2013,19,19,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201213,ek,i-Cb6hYmJf4EDxesFRgErquJ,2013,21,20,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201213,ek,i-F6Stwe8wVnSPa3BbgusszQ,2013,108,107,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201213,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2013,24,24,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
201213,ek,i-Qha9NerKBigcjJXgoRk4Md,2013,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201213,ek,i-UiFZiVNo3YgVfyN93Qigiv,2013,26,23,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201213,ek,i-VS8ddgxigwL5TceKtXGApS,2013,114,112,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201314,ek,i-B79rKJX4ZV61ozevGt8JLL,2014,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201314,ek,i-BRRSButj7zSqB1u7zD6hod,2014,19,19,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201314,ek,i-CJb7bcc1eZcehvGarg8GpB,2014,19,19,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201314,ek,i-Cb6hYmJf4EDxesFRgErquJ,2014,21,20,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201314,ek,i-F6Stwe8wVnSPa3BbgusszQ,2014,108,107,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201314,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2014,24,24,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
201314,ek,i-Qha9NerKBigcjJXgoRk4Md,2014,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201314,ek,i-UiFZiVNo3YgVfyN93Qigiv,2014,26,23,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201314,ek,i-VS8ddgxigwL5TceKtXGApS,2014,114,112,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201415,ek,i-B79rKJX4ZV61ozevGt8JLL,2015,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201415,ek,i-BRRSButj7zSqB1u7zD6hod,2015,16,16,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201415,ek,i-CJb7bcc1eZcehvGarg8GpB,2015,21,21,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201415,ek,i-Cb6hYmJf4EDxesFRgErquJ,2015,50,49,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201415,ek,i-F6Stwe8wVnSPa3BbgusszQ,2015,85,84,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201415,ek,i-Hm85EQfFmbYuYFPjpXtuCj,2015,19,19,Folkpartiet liberalerna,1990-01-01,2015-11-25,false,0,0
201415,ek,i-Qha9NerKBigcjJXgoRk4Md,2015,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201415,ek,i-UiFZiVNo3YgVfyN93Qigiv,2015,25,22,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201415,ek,i-VS8ddgxigwL5TceKtXGApS,2015,115,113,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201516,ek,i-B79rKJX4ZV61ozevGt8JLL,2016,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201516,ek,i-BRRSButj7zSqB1u7zD6hod,2016,16,16,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201516,ek,i-CJb7bcc1eZcehvGarg8GpB,2016,21,21,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201516,ek,i-Cb6hYmJf4EDxesFRgErquJ,2016,49,49,Sverigedemokraterna,1988-02-06,9999-12-31,false,0,0
201516,ek,i-F6Stwe8wVnSPa3BbgusszQ,2016,85,84,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201516,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2016,19,0,Liberalerna,2015-11-25,9999-12-31,false,19,19
201516,ek,i-Qha9NerKBigcjJXgoRk4Md,2016,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201516,ek,i-UiFZiVNo3YgVfyN93Qigiv,2016,25,22,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201516,ek,i-VS8ddgxigwL5TceKtXGApS,2016,115,113,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201617,ek,i-B79rKJX4ZV61ozevGt8JLL,2017,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201617,ek,i-BRRSButj7zSqB1u7zD6hod,2017,16,16,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201617,ek,i-CJb7bcc1eZcehvGarg8GpB,2017,21,21,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201617,ek,i-Cb6hYmJf4EDxesFRgErquJ,2017,48,49,Sverigedemokraterna,1988-02-06,9999-12-31,false,-1,1
201617,ek,i-F6Stwe8wVnSPa3BbgusszQ,2017,85,84,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201617,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2017,19,19,Liberalerna,2015-11-25,9999-12-31,false,0,0
201617,ek,i-Qha9NerKBigcjJXgoRk4Md,2017,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201617,ek,i-UiFZiVNo3YgVfyN93Qigiv,2017,25,22,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201617,ek,i-VS8ddgxigwL5TceKtXGApS,2017,115,113,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201718,ek,No SWERIK-id found,2018,1,0,No SWERIK-id found,,,true,1,1
201718,ek,i-B79rKJX4ZV61ozevGt8JLL,2018,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201718,ek,i-BRRSButj7zSqB1u7zD6hod,2018,16,16,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201718,ek,i-CJb7bcc1eZcehvGarg8GpB,2018,21,21,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201718,ek,i-Cb6hYmJf4EDxesFRgErquJ,2018,49,49,Sverigedemokraterna,1988-02-06,9999-12-31,false,0,0
201718,ek,i-F6Stwe8wVnSPa3BbgusszQ,2018,84,84,Moderata samlingspartiet,1969-01-01,9999-12-31,false,0,0
201718,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2018,19,19,Liberalerna,2015-11-25,9999-12-31,false,0,0
201718,ek,i-Qha9NerKBigcjJXgoRk4Md,2018,25,25,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201718,ek,i-UiFZiVNo3YgVfyN93Qigiv,2018,25,22,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201718,ek,i-VS8ddgxigwL5TceKtXGApS,2018,115,113,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201819,ek,i-B79rKJX4ZV61ozevGt8JLL,2019,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201819,ek,i-BRRSButj7zSqB1u7zD6hod,2019,22,22,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201819,ek,i-CJb7bcc1eZcehvGarg8GpB,2019,28,28,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
201819,ek,i-Cb6hYmJf4EDxesFRgErquJ,2019,63,62,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201819,ek,i-F6Stwe8wVnSPa3BbgusszQ,2019,71,70,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201819,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2019,20,20,Liberalerna,2015-11-25,9999-12-31,false,0,0
201819,ek,i-Qha9NerKBigcjJXgoRk4Md,2019,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201819,ek,i-UiFZiVNo3YgVfyN93Qigiv,2019,34,31,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201819,ek,i-VS8ddgxigwL5TceKtXGApS,2019,102,100,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
201920,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,2020,1,0,Utan partibeteckning,1000-01-01,9999-12-31,false,1,1
201920,ek,i-B79rKJX4ZV61ozevGt8JLL,2020,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
201920,ek,i-BRRSButj7zSqB1u7zD6hod,2020,22,22,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
201920,ek,i-CJb7bcc1eZcehvGarg8GpB,2020,27,28,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
201920,ek,i-Cb6hYmJf4EDxesFRgErquJ,2020,63,62,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
201920,ek,i-F6Stwe8wVnSPa3BbgusszQ,2020,71,70,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
201920,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2020,19,20,Liberalerna,2015-11-25,9999-12-31,false,-1,1
201920,ek,i-Qha9NerKBigcjJXgoRk4Md,2020,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
201920,ek,i-UiFZiVNo3YgVfyN93Qigiv,2020,34,31,Centerpartiet,1957-01-01,9999-12-31,false,3,3
201920,ek,i-VS8ddgxigwL5TceKtXGApS,2020,102,100,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
202021,ek,i-851f4cdfa36f4dbab4b24855a1eb43ce,2021,1,0,Utan partibeteckning,1000-01-01,9999-12-31,false,1,1
202021,ek,i-B79rKJX4ZV61ozevGt8JLL,2021,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
202021,ek,i-BRRSButj7zSqB1u7zD6hod,2021,22,22,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
202021,ek,i-CJb7bcc1eZcehvGarg8GpB,2021,27,28,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
202021,ek,i-Cb6hYmJf4EDxesFRgErquJ,2021,63,62,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
202021,ek,i-F6Stwe8wVnSPa3BbgusszQ,2021,71,70,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
202021,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2021,19,20,Liberalerna,2015-11-25,9999-12-31,false,-1,1
202021,ek,i-Qha9NerKBigcjJXgoRk4Md,2021,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
202021,ek,i-UiFZiVNo3YgVfyN93Qigiv,2021,34,31,Centerpartiet,1957-01-01,9999-12-31,false,3,3
202021,ek,i-VS8ddgxigwL5TceKtXGApS,2021,102,100,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
202122,ek,i-B79rKJX4ZV61ozevGt8JLL,2022,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
202122,ek,i-BRRSButj7zSqB1u7zD6hod,2022,22,22,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
202122,ek,i-CJb7bcc1eZcehvGarg8GpB,2022,27,28,Vänsterpartiet,1990-01-01,9999-12-31,false,-1,1
202122,ek,i-Cb6hYmJf4EDxesFRgErquJ,2022,63,62,Sverigedemokraterna,1988-02-06,9999-12-31,false,1,1
202122,ek,i-F6Stwe8wVnSPa3BbgusszQ,2022,71,70,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
202122,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2022,20,20,Liberalerna,2015-11-25,9999-12-31,false,0,0
202122,ek,i-Qha9NerKBigcjJXgoRk4Md,2022,16,16,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
202122,ek,i-UiFZiVNo3YgVfyN93Qigiv,2022,34,31,Centerpartiet,1957-01-01,9999-12-31,false,3,3
202122,ek,i-VS8ddgxigwL5TceKtXGApS,2022,102,100,Socialdemokraterna,1889-01-01,9999-12-31,false,2,2
202223,ek,i-B79rKJX4ZV61ozevGt8JLL,2023,1,0,Kristdemokratiska Samhällspartiet,1987-01-01,1996-01-01,false,1,1
202223,ek,i-BRRSButj7zSqB1u7zD6hod,2023,19,19,Kristdemokraterna,1996-01-01,9999-12-31,false,0,0
202223,ek,i-CJb7bcc1eZcehvGarg8GpB,2023,24,24,Vänsterpartiet,1990-01-01,9999-12-31,false,0,0
202223,ek,i-Cb6hYmJf4EDxesFRgErquJ,2023,75,73,Sverigedemokraterna,1988-02-06,9999-12-31,false,2,2
202223,ek,i-F6Stwe8wVnSPa3BbgusszQ,2023,69,68,Moderata samlingspartiet,1969-01-01,9999-12-31,false,1,1
202223,ek,i-Kpkv9BSujEEJp1S4rDiDt7,2023,16,16,Liberalerna,2015-11-25,9999-12-31,false,0,0
202223,ek,i-Qha9NerKBigcjJXgoRk4Md,2023,18,18,Miljöpartiet,1981-09-20,9999-12-31,false,0,0
